ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	Massn Guid	Massn Jahr	Massn Datum	Massn Typ	Massn Massnahme	Massn BearbeiterIn	Massn Bemerkungen	Massn Plan vorhanden	Massn Plan Bezeichnung	Massn Fläche m2	Massn Form der Ansiedlung	Massn Pflanzanordnung	Massn Markierung	Massn Anz Triebe	Massn Pflanzen	Massn Anz Pflanzstellen	Massn Wirtspflanze	Massn Herkunftspopulation	Massn Sammeldatum	Massn MutWann	Massn MutWer	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			0F60C051-1B89-461E-B885-3E07580181D1	6	Wasterkingen, Büelbrunnen	nur angesät	2003	676650	272775	ABB97AF1-6341-4BA5-A14C-6571AB015D75	1	Wasterkingen	Büelbrunnen	nur angesät	0		676650	272775	25	550				liWa, im Winter 02/03 entbuschte Teilfläche	1180	Isabelle Flöss	1	2003	Urs Spühler, Wasterkingen	Urs Spühler	Naturschutzgebiet	Urs Spühler	jährliche Mahd	1	F14F3089-883C-44E4-BE5B-FDD34AB23D69	2003	2003-07-11 00:00:00	Ansiedlung: Ansaat		Isabelle Flöss		0										Küssaberg, Küssnach (D)	4./10.7.2003	2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			74503D8D-1D0E-4AEC-9ABB-1F0284BC82BC	7	Weiach, KG Rüteren	nur angesät	2001	675300	268800	8B984295-82EC-4F13-92AC-18345804D74B	1	Weiach	KG Rüteren	nur angesät	0		675300	268800									1	2001						1	057A606E-1C1F-456B-A79F-B2E702271B5F	2001	2001-11-13 00:00:00	Ansiedlung: Ansaat				0										Sommerlust, Hochfelden	35613	2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			0B1BF2D5-3E3F-4A81-9263-5C4DA56D479A	8	Weiach, Sandfläche West	angesiedelt, vor Beginn Aktionsplan	2003	675500	268875	6817F8FA-C0A9-4DF4-907B-08DE7ABCDC3F	1	Weiach	Sandfläche West	angesiedelt, vor Beginn Aktionsplan	0		675500	268875						Sandfläche, S-exponiert		Isabelle Flöss	1	2003						1	8891BB9D-3D99-43E1-A76B-5D5C14E85B6A	2003	2003-11-02 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							2			Bülach, Glatthaldenrain (unt. Bahndamm)	2003	2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			3A6E996F-2BF4-4239-8D66-6034ECE7867B	9	Zweidlen, KG Zweidlerhard	angesiedelt, vor Beginn Aktionsplan	2001	678200	268900	4A0467A4-4B80-49A2-9ADD-A4339D86CA82	1	Zweidlen	KG Zweidlerhard	angesiedelt, vor Beginn Aktionsplan	0		678200	268900									1	2001						1	514F076A-E952-4B94-A105-DFAEEFAC434C	2001	2001-10-17 00:00:00	Ansiedlung: Ansaat				0										Sommerlust, Hochfelden	35613	2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			E6B2C364-C3D7-4FE7-918E-6D5979EF43D6	10	Rheinau, KG Oberboden	nur angesät	2003	689334	277379	0EE90B93-4082-4E9A-AC2F-A7AF38839B1B	1	Rheinau	KG Oberboden	nur angesät	0		689334	277379								Emil Stierli	1	2003						1	33224152-83DD-41D3-BE5A-C0BCF765A64A	2003	2003-09-19 00:00:00	Ansiedlung: Ansaat		Emil Stierli	Ansaat durch Schmetterlings - Forum Zürich, 19./26.09.2003	1												2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			595BC672-A1DE-4ACF-AF34-408843A31662	11	Hüntwangen, Gentner	nur angesät	2002	681000	271400	CF945E8D-DDE5-4543-9B93-C5804C3BCECC	1	Hüntwangen	Gentner	nur angesät	0		681000	271400								Emil Stierli	1	2002						1	D049092D-ECAF-4146-8DB8-7E076121E80B	2002	2002-09-17 00:00:00	Ansiedlung: Ansaat		Emil Stierli	Ansaat durch Schmetterlings - Forum Zürich, Ansatdaten: 17.09.2002/ 06.10.2002/ 10.10.2002	1												2010-03-27 00:00:00	KarinMarti	
36790	Anthyllis vulneraria L. s.l.	kein Eintrag			CEA0C360-D392-4365-B423-52CD901FEB8D	12	Weiach, Fasnachtflue-Bifig-Stein	nur angesät	2003	675740	267660	FFF76EE7-1B35-415D-9141-2F710E57BF0D	1	Weiach	Fasnachtflue-Bifig-Stein	nur angesät	0		675740	267660								Emil Stierli	1	2003						1	5AA44354-888D-4DB3-BB80-AE23BFFAF544	2003	2003-06-10 00:00:00	Ansiedlung: Ansaat		Emil Stierli	Ansaat durch Schmetterlings - Forum Zürich, Ansatdaten: 10./19.06.2003 und 15.10.2003	1												2010-03-27 00:00:00	KarinMarti	
1001040	Aquilegia	kein Eintrag			1FC95EE6-BA5D-4DF6-825C-C50BE32D8715	1	Regensberg/Steinmaur	nur angesät	2004	675725	259800	516F7828-D1CC-42B6-80DC-F020FCFA1806	1	Regensberg / Steinmaur	Schmidhalden	nur angesät	0		675725	259800						-		Isabelle Flöss	1	2004						1	BD4FEF2A-3EAB-4655-9AD8-8568A2C2E4C0	2004	2004-01-17 00:00:00	Ansiedlung: Ansaat		Isabelle Flöss		0											2003	2010-03-27 00:00:00	KarinMarti	
38900	Aquilegia atrata W. D. J. Koch	kein Eintrag			80CB4A6B-6B28-4BD5-ADFB-43BA2FF0C63F	1	Steinmaur, Steinbruch	nur angesät	2004	676000	259800	39366322-B73B-4011-B924-F2A2B42B034F	1	Dielsdorf	Lägernsteinbruch	nur angesät	0		676000	259800	50	500				neugestaltete Böschung		Isabelle Flöss	1	2004						1	A58D1320-AC02-4B91-904F-CF8C67296104	2005	2005-01-11 00:00:00	Ansiedlung: Ansaat		Isabelle Flöss		1										Boppelsen	2004?	2012-11-12 08:21:49	luedi	
39100	Aquilegia vulgaris L.	kein Eintrag			595FCA71-CB1F-4588-882F-DA629293BA19	1	Wasterkingen, ZdW	nur angesät	2008	678470	271340	D93C9A0B-BE15-424C-BA1C-B0F483BD5CE0	1	Wasterkingen	ZdW, Molassesand	nur angesät	0		678470	271340						Molassesand		Regula Langenauer	1	2008						1	3A2BE469-53BB-4BAC-86A9-76A0FDCD61AA	2008	2008-04-10 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	mit Corina del Fabbro	1										Bülach	2007	2010-03-27 00:00:00	KarinMarti	
39100	Aquilegia vulgaris L.	kein Eintrag			595FCA71-CB1F-4588-882F-DA629293BA19	1	Wasterkingen, ZdW	nur angesät	2008	678470	271340	E639769B-8AFB-4FCB-A6AC-5EBA60944ED4	2	Wasterkingen	ZdW, Malmkalk	nur angesät	0		678734	271430						Malmkalk		Regula Langenauer	1	2008						0	77422395-76CC-4691-A31E-1379F3494DE9	2008	2008-04-10 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	mit Corina del Fabbro	1										Bülach AKE	2007	2010-03-27 00:00:00	KarinMarti	
39100	Aquilegia vulgaris L.	kein Eintrag			595FCA71-CB1F-4588-882F-DA629293BA19	1	Wasterkingen, ZdW	nur angesät	2008	678470	271340	AEC1FA49-2341-46C1-99CB-548957CC17EC	3	Wasterkingen	ZdW, TF 202	nur angesät	0		678758	271457								Charlotte Salzmann	1	2009						0	713CBCA3-5440-49BE-BD86-FF3548DDBBDC	2009	2009-11-24 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	mit KS, Equippe (Heidi, Simon)	1			in Linie							Bülach		2010-03-27 00:00:00	KarinMarti	
39100	Aquilegia vulgaris L.	kein Eintrag			5D49C906-D2D1-476D-B3D2-A558EB367B61	2	Eglisau, Bahnböschung Wald Stadtforen	angesiedelt, vor Beginn Aktionsplan	2010	681345	271540	1C2F787C-99BE-4DDB-9068-BBD61A7797C9	1	Eglisau	Bahnböschung Wald Stadtforen	nur angesät			681345	271540								Karin Sartori	1	2010						1	4C795C6B-47C6-45BE-9C99-0EE0B7827598	2010	2010-11-22 00:00:00	Ansiedlung: Ansaat		Karin Sartori	Ansaat mit Equippe (Sepp, Christoph)	1										Bülach AKE		2011-06-27 13:59:01	topos	
39100	Aquilegia vulgaris L.	kein Eintrag			395e1ed2-176e-11e1-9fe9-003048cd3590	3	Glattfelden, Autobahnböschung	nur angesät	2011			61c46930-176e-11e1-9fe9-003048cd3590	1	Glattfelden	zwischen Fläche 1 und 2	nur angesät			679000	268900								Charlotte Salzmann	1	2011							7b9fe1ea-176e-11e1-9fe9-003048cd3590	2011	2011-10-27 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	mit Equippe und RF	1										Bülach		2011-11-25 15:05:09	topos	
39400	Arabis alpina L. s.str.	kein Eintrag			AD293724-8F07-4F0C-B170-55FB6E4ED1EF	1	Otelfingen, Steinbruch	nur angesät	2008	671640	259280	92DE4ED8-A301-468A-94A3-0A8A99C9775C	1	Otelfingen	Steinbruch	nur angesät	0		671640	259280								Charlotte Salzmann	1	2008						1	DCABFE8A-DAA8-4E33-9F8B-69C1FA5DEFA0	2008	2008-04-23 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	mit Corina del Fabbro, Erwin Reutsch (Equippe)	1										Otelfingen		2010-03-27 00:00:00	KarinMarti	
39400	Arabis alpina L. s.str.	kein Eintrag			B55C28AD-B562-4996-AC0E-479E8B66B1F9	2	Regensberg, Mandach	nur angesät	2009	675658	259690	6AEFEFB8-6109-4A7E-BBAD-6C78A83E5DAD	1		Mandach, Fl. 1	nur angesät	0		675658	259690								Charlotte Salzmann	1	2009						1	39DE39BD-2767-4273-A134-5F69A1FA9452	2009	2009-04-28 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	mit KS	1			flächig							Otelfingen		2010-03-27 00:00:00	KarinMarti	
39400	Arabis alpina L. s.str.	kein Eintrag			B55C28AD-B562-4996-AC0E-479E8B66B1F9	2	Regensberg, Mandach	nur angesät	2009	675658	259690	C9DDAF39-75CB-4A08-B78E-BF1F0722AF84	2	Regensberg	Mandach, Fl. 2	nur angesät	0		675645	259669								Charlotte Salzmann	1	2009						0	76D00265-8A8C-40DD-8E08-8089C0DFC41A	2009	2009-04-28 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	mit KS	1			flächig							Otelfingen		2010-03-27 00:00:00	KarinMarti	
39400	Arabis alpina L. s.str.	kein Eintrag			B55C28AD-B562-4996-AC0E-479E8B66B1F9	2	Regensberg, Mandach	nur angesät	2009	675658	259690	C9DDAF39-75CB-4A08-B78E-BF1F0722AF84	2	Regensberg	Mandach, Fl. 2	nur angesät	0		675645	259669								Charlotte Salzmann	1	2009						0	4A1C4619-B720-4545-826A-8856205F8791	2009	2009-11-27 00:00:00	Ansiedlung: Ansaat		Charlotte Salzmann	grosse Fläche	1										Otelfingen		2010-03-27 00:00:00	KarinMarti	
39400	Arabis alpina L. s.str.	kein Eintrag			cffa445c-7ccb-11e1-9fe9-003048cd3590	3	Otelfingen, Ballonweg	nur angesät	2012			dfe8468e-775d-11e1-9fe9-003048cd3590	2	Otelfingen	Ballonweg, West	nur angesät			671131	259191	20							Regula Langenauer	1	2011							31e9f404-775f-11e1-9fe9-003048cd3590	2012	2012-03-03 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	Ansaat besteht aus einer Anpflanzung von vernalisierten Keimlingen, da diese aber sehr klein sind und Anzahl unbekannt als Ansaat bezeichnet; zur Lokalisierung der 10-12 Pflanzstellen oberhalb des Weges und Wegrand Talseite sind Beschreibungen vorhanden	1			entlang des Ballonsweges	an ca. 10-12 Stellen oberhalb des Weges und Wegrand Talseite	Beginn und Ende der Aussaatstrecke markiert mit kleinem Steinhaufen am Wegrand der Talseite und 2 Stecken am Wegrand der Bergseite			10		Otelfingen, Pfiffenrütiflue		2012-04-02 15:21:01	topos	
39400	Arabis alpina L. s.str.	kein Eintrag			cffa445c-7ccb-11e1-9fe9-003048cd3590	3	Otelfingen, Ballonweg	nur angesät	2012			bd586c10-7cc7-11e1-9fe9-003048cd3590	3		Ballonweg, Mitte				671239	259215	20							Karin Sartori	1								0732df0a-7cc8-11e1-9fe9-003048cd3590	2012	2012-03-09 00:00:00	Ansiedlung: Ansaat		Karin Sartori	Ansaat besteht aus einer Anpflanzung von vernalisierten Keimlingen, da diese aber sehr klein sind und Anzahl unbekannt als Ansaat bezeichnet; zur Lokalisierung der 5 Pflanzstellen sind Fotos und Beschreibungen vorhanden	1			entlang des Ballonsweges	5 Pflanzstellen, 3 talseitig, 2 bergseitig, Koordinaten von West nach Ost: 671239/259215; 671265/259218; 671303/259227; 671328/259237; 671368/259239	ca. 30 m nach Ende der 1. Auspflanzung (Ballonweg, West, vom 3.3.2012)			5		Otelfingen Pfiffenrütiflue		2012-04-02 15:45:34	topos	
39400	Arabis alpina L. s.str.	kein Eintrag			cffa445c-7ccb-11e1-9fe9-003048cd3590	3	Otelfingen, Ballonweg	nur angesät	2012			34a18fde-7cca-11e1-9fe9-003048cd3590	4	Otelfingen	Ballonweg, Ost	nur angesät			671453	259244	20							Karin Sartori	1	2012							24ed586a-7ccb-11e1-9fe9-003048cd3590	2012	2012-03-09 00:00:00	Ansiedlung: Ansaat		Karin Sartori		1			entlang des Ballonweges							Otelfingen, Pfiferrütiflue	ZV Botanischer Garten 2011 (2004 1913 BG)	2012-04-02 15:52:51	topos	
42100	Arabis turrita L.	kein Eintrag			EA44EF39-0B29-4530-8101-F1332CDDA1B2	1	Regensberg/Steinmaur, Schmidhalden	nur angesät	2004	675725	259800	8AB6BEDB-9905-4637-A76E-42596E914A83	1	Regensberg / Steinmaur	Schmidhalden	nur angesät	0		675725	259800						-		Isabelle Flöss	1	2004						1	C929F13E-FA71-4F2D-92F4-6630A6CCF760	2004	2004-01-17 00:00:00	Ansiedlung: Ansaat		Isabelle Flöss		0										Otelfingen W Pfifferrütiflue	2003	2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	0202C1B1-9F9D-4427-B185-D7D212628B77	1	Eglisau, Bahnbord	angesiedelt, vor Beginn Aktionsplan	2003	681000	270950	9635777A-D45F-48E0-A416-A9F22D2644EF	1	Eglisau	Bahnbord	erloschen, vor AP angesiedelt	0		681000	270950	20	395				trockene, relativ lückige Bahnböschung		Regula Langenauer	1	2003						1	CBE5495A-68F2-40CF-8D8B-5EA3F3D63B39	2003	2003-11-06 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							2			Südl. Andelfingen, Bahnbord und AG, M. Bolliger		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	F9431AB1-E29E-4762-93B0-3FE2DA4AEB19	2	Eglisau, Chüehalden	angesiedelt, vor Beginn Aktionsplan	2004	682225	270740	E188E621-AE98-4F86-82EC-C19837A160E9	1	Eglisau	Chüehalden, Stein	angesiedelt, vor Beginn Aktionsplan	0		682225	270740	50	420				2004 neugestaltete Fläche		Isabelle Flöss	1	2004		Hansruedi Schudel	Naturschutzgebiet			1	A4FDB6BE-111A-435B-B7EB-EDB1EEAA9917	2004	2004-12-14 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		1							1			Bahnbord S Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	F9431AB1-E29E-4762-93B0-3FE2DA4AEB19	2	Eglisau, Chüehalden	angesiedelt, vor Beginn Aktionsplan	2004	682225	270740	E188E621-AE98-4F86-82EC-C19837A160E9	1	Eglisau	Chüehalden, Stein	angesiedelt, vor Beginn Aktionsplan	0		682225	270740	50	420				2004 neugestaltete Fläche		Regula Langenauer	1	2004		Hansruedi Schudel	Naturschutzgebiet			1	57D7BB02-BE05-4EF4-B3A5-B84E04583868	2005	2005-11-03 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		1							5			Andelfingen, Bahnbord		2011-06-24 11:06:27	topos	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	421E3C03-DBCD-41A6-ACEF-851A025C84D8	4	Embrach, Bilg	angesiedelt, vor Beginn Aktionsplan	2003	687284	263452	A081DA68-F476-4BB5-9938-2025AFF5D94D	1	Embrach	Bilg	angesiedelt, vor Beginn Aktionsplan	0		687284	263452	150	430				neugestaltete Fläche mit Feucht- und Trockenstandorten und Weihern		Isabelle Flöss	1	2003						1	9304CEAA-A496-42D8-B12F-92756925AB22	2003	2003-11-15 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							1			Bahnbord S Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	98E44391-5C36-4F34-9103-852A0C163298	5	Glattfelden, Huser	angesiedelt, vor Beginn Aktionsplan	2004	680675	268225	C08A6E63-9FC8-46C4-8A5D-6C48F4C09B56	1	Glattfelden	Huser	angesiedelt, vor Beginn Aktionsplan	0		680675	268225	50	415				neugestaltete Magerwiese		Isabelle Flöss	1	2004		Hansruedi Schudel				1	3C066DC3-829E-49BB-B4C7-AEBB410A7DA0	2004	2004-12-10 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							2					2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	5D34790C-BF72-44E0-A365-ED4263E4A7A2	6	Hüntwangen, Bahnbord	angesiedelt, vor Beginn Aktionsplan	2002	681000	270950	C2AA2309-7E62-48C5-93DA-A03B8D985C13	1	Hüntwangen	Bahnbord	angesiedelt, vor Beginn Aktionsplan	0		681000	270950		30				trockene, relativ lückige Bahnböschung			1	2002					Schnitt 1 x jährlich	1	7FAFDB4D-C484-4F35-B7AD-D11C553BF3F4	2002	2002-10-30 00:00:00	Ansiedlung: Anpflanzung				0				punktuell			2			südl. Andelfingen, Bahnbord 		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	03B47BDA-8542-4B2E-8B87-071BD2C49D7F	7	Hüntwangen, Gentner Dreieck	angesiedelt, vor Beginn Aktionsplan	2002	680870	271580	7CE51F06-1F7C-45BA-BA5E-0B2F5C6DECD6	1	Hüntwangen	Gentner Dreieck	angesiedelt, vor Beginn Aktionsplan	0		680870	271580	10	395				Uebergang Magerwiese Hecke; Fläche zwischen Wegen			1	2002					Schnitt 1 x jährlich	1	67AD1885-88EA-4D0D-90C8-ADBCDDB3D7AA	2002	2002-10-30 00:00:00	Ansiedlung: Anpflanzung				0			dreieckig, ca. 10 m2				2			südl. Andelfingen, Bahnbord / AG (von Martin Bolliger)		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	03B47BDA-8542-4B2E-8B87-071BD2C49D7F	7	Hüntwangen, Gentner Dreieck	angesiedelt, vor Beginn Aktionsplan	2002	680870	271580	7CE51F06-1F7C-45BA-BA5E-0B2F5C6DECD6	1	Hüntwangen	Gentner Dreieck	angesiedelt, vor Beginn Aktionsplan	0		680870	271580	10	395				Uebergang Magerwiese Hecke; Fläche zwischen Wegen		Regula Langenauer	1	2002					Schnitt 1 x jährlich	1	B69C44C4-73B7-47D6-934B-B82FCAA2B860	2003	2003-11-06 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							2			Südl. Andelfingen, Bahnbord und AG, M. Bolliger		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	02DC2BA3-DEAA-4119-84F3-32389A032505	8	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005	680810	270780	DAEFE39B-BCFE-4C56-AC6C-B9499553049B	1	Hüntwangen	Loch Nord	angesiedelt, vor Beginn Aktionsplan	0		680810	270780	50	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	1C66523E-8BD1-44BD-B55C-CCEFA915660D	2005	2005-11-10 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							5			Andelfingen, Bahnbord		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	6AF8B28A-93B8-40F6-8D0E-88023239D08E	9	Hüntwangen, Loch Süd	angesiedelt, vor Beginn Aktionsplan	2004	680850	271650	30E8B482-F406-4459-AA77-D52397D75619	1	Hüntwangen	Loch Süd	angesiedelt, vor Beginn Aktionsplan	0		680850	271650	100	380				ostexponierte Böschung		Isabelle Flöss	1	2004						1	44C0B7DD-57E9-4479-BE79-F4C4EFB5FE5C	2004	2004-12-01 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							3			Bahnbord S Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	2086B271-B27E-40B7-9871-97B3762B85B4	10	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	2002	675550	268850	CCB83AB6-EE4A-404C-956E-E6DE9C15C70B	1	Weiach	KG Rüteren	angesiedelt, vor Beginn Aktionsplan	0		675550	268850	20	351				Grubenhangfuss, Pionierfläche, kiesig			1	2002	Weiacher Kies AG			??	keine	1	96CD6D45-0C8D-4941-BC1F-B3C1AE8B6474	2002	2002-10-16 00:00:00	Ansiedlung: Anpflanzung				0				punktuell			1			südl. Andelfingen, Bahnbord 		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	92EAD7D3-5A6C-40F0-A9AC-560367B60421	11	Weiach, KG Rüteren, Ost	angesiedelt, vor Beginn Aktionsplan	2003	675600	268950	7A6E7EBF-0FE3-4E70-B468-0687C63933D7	1	Weiach	KG Rüteren, Ost, Fl. 9	angesiedelt, vor Beginn Aktionsplan	0		675600	268950	50	350				südexponierter Hangfuss, trocken, Rohboden		Regula Langenauer	1	2003		Andreas Keel				1	1B84783C-DF69-4172-AEFF-BCBCCF18F8CA	2003	2003-11-05 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							3			Andelfingen, Bahnbord und ev. AG		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	CD383EE5-DE68-4DB8-A646-BADB22AB2172	12	Weiach, Steinlochäcker / Leberen	angesiedelt, vor Beginn Aktionsplan	2004			36F3561E-5DB0-4EEF-9D97-9219D7A7A3B8	1	Weiach	Steinlochäcker / Leberen, West, Mitte	angesiedelt, vor Beginn Aktionsplan	0		675475	268800	90	380				Sandfläche, S-exponiert		Isabelle Flöss	1	2004						0	58039C70-FE5D-4385-B24D-B5752B780D5D	2004	2004-12-13 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		1							3			Bahnbord S Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	39D57439-AD09-4137-B7D4-EC8AB3726511	13	Freienstein-Teufen, Chalberweid	angesiedelt, vor Beginn Aktionsplan	2006	685820	266422	2A28707A-3623-4064-BD00-3F5C04933654	1	Freienstein-Teufen	Chalberweid unten (Trockensteinmauer)	angesiedelt, vor Beginn Aktionsplan	0		685820	266422								SWO	1	2006						1	8B9A3E86-7948-45B9-AD11-669F4514BDFC	2006	2006-11-15 00:00:00	Ansiedlung: Anpflanzung		SWO		1							5	5		Bahnbord südl. Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	F1AD8F8B-2209-47CC-A347-149E15BF07E8	14	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2007	678854	271460	FF0F8069-9E34-4B28-828F-C29B449245C3	1	Hüntwangen	Birrerain, unterhalb Fläche 3	angesiedelt, vor Beginn Aktionsplan	0		678854	271460								Regula Langenauer	1	2007						1	22E5F1E9-FE20-4532-B4A5-A76C5BA31EAB	2007	2007-11-22 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit: Sepp, Erwin, Ch.Salzmann, K.Sartori, M.Bichsel	1			in Reihen				26			Andelfingen, Bahnbord und Zofingen AG		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	F1AD8F8B-2209-47CC-A347-149E15BF07E8	14	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2007	678854	271460	68e8ec5e-1f3e-11e1-9fe9-003048cd3590	2	Hüntwangen	Pressschlamm	angesiedelt, vor Beginn Aktionsplan			678890	271480						Birrerain, ob Mauer rechts (östlich), Pressschlamm		Elsbeth Sägesser	1	2011							6d53d268-1f3e-11e1-9fe9-003048cd3590	2011	2011-10-27 00:00:00	Ansiedlung: Anpflanzung		Elsbeth Sägesser		1			verteilt in Reihen 1x1m				5			Andelfingen		2011-12-05 13:49:40	sartori	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	F1AD8F8B-2209-47CC-A347-149E15BF07E8	14	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2007	678854	271460	f645ce66-2496-11e1-9fe9-003048cd3590	3	Hüntwangen	Mauerkrone	angesiedelt, vor Beginn Aktionsplan			678890	271480						Birrerain, Mauerkrone, 7 cm Sand, Waldhumus oder Holzschnitzel		Elsbeth Sägesser	1	2011							f92b7342-2496-11e1-9fe9-003048cd3590	2011	2011-10-27 00:00:00	Ansiedlung: Anpflanzung		Elsbeth Sägesser		1			verteilt in Reihen 1x1m				3			Andelfingen		2011-12-12 08:58:19	sartori	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	2137990D-641C-4587-B73B-2583F6501C7C	15	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678730	271430	616D64C6-478D-4ED4-A592-2F2D961875BF	1	Wasterkingen	ZdW, Kalk, TF 102, Fl.1	angesiedelt, vor Beginn Aktionsplan	0		678730	271430						unten (SW)		Charlotte Salzmann	1	2008						1	F70878B8-361F-4BC6-A3C5-086AD6EC567F	2008	2008-11-05 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit RL, MB, Erwin & Sepp	1			flächig (Kreis)				6			Bahnbord südl. Andelfingen		2010-03-27 00:00:00	KarinMarti	
44600	Aristolochia clematitis L.	vorgesehen		in Umsetzung	2137990D-641C-4587-B73B-2583F6501C7C	15	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678730	271430	cc23ec74-3d60-11e2-a78a-003048cd3590	2	Wasterkingen	ZdW, Fl 204 bei Mauer	angesiedelt, vor Beginn Aktionsplan			678820	271444								Karin Sartori	1	2012							28903a12-3d61-11e2-a78a-003048cd3590	2012	2012-11-01 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Michèle Müller, Georg Oberer, Heidi und Yves	1			linienförmig	südlich entlang der Mauer	Kalksteinmauer der Fläche 204		4	4		Andelfingen		2012-12-06 11:09:03	rüegg	
